330;республика Татарстан, Зеленодольск;Ярославская обл., Рыбинск;11.04.2023;00:00;любой
331;Волгоград;Ярославская обл., Рыбинск;11.04.2023;00:00;любой
332;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;11.04.2023;00:00;любой
333;Казань;Ярославская обл., Рыбинск;11.04.2023;00:00;боковой
334;г Иваново;Ярославская обл., Рыбинск;11.04.2023;00:00;задний
335;Казань г.;Ярославская обл., Рыбинск;11.04.2023;00:00;задний
336;Ярославская обл., Рыбинск;г. Кострома;11.04.2023;00:00;любой
337;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;12.04.2023;00:00;любой
338;Ивановская обл., г. Шуя;Тульская обл, г Ясногорск;11.04.2023;15:00;любой
339;Тульская обл;Тульская обл, г Ясногорск;11.04.2023;15:00;любой
340;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;11.04.2023;15:00;любой
341;г. Владимир;Тульская обл, г Ясногорск;11.04.2023;16:00;любой
342;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;11.04.2023;16:00;любой
343;Ивановская область, Богородское;Тульская обл, г Ясногорск;11.04.2023;16:00;любой
344;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;12.04.2023;22:00;любой
345;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;12.04.2023;23:00;любой
346;Тульская обл, г Ясногорск;г Ярославль;12.04.2023;23:00;любой
347;Тульская обл, г Ясногорск;Нижегородская обл, г Дзержинск;13.04.2023;20:00;любой
348;Тульская обл, г Ясногорск;Калужская обл, г Балабаново;13.04.2023;22:00;любой
349;Тульская обл, г Ясногорск;Нижегородская обл, г Дзержинск;13.04.2023;22:00;любой
350;Ярославская обл., Рыбинск;Малоярославец;11.04.2023;00:00;любой
351;Ярославская обл., Рыбинск;Малоярославец;11.04.2023;00:00;любой
352;г Тула;Тульская обл, г Ясногорск;11.04.2023;15:00;любой
353;Ярославская обл., Рыбинск;Чебоксары;13.04.2023;00:00;любой
354;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;13.04.2023;00:00;любой
355;Ярославская обл., Рыбинск;Владимирская обл, г Лакинск;13.04.2023;00:00;любой
356;Ярославская обл., Рыбинск;Калужская область, Боровского района, г.Балабаново;13.04.2023;00:00;любой
357;Ярославская обл., Рыбинск;Калужская обл, г Суворов;13.04.2023;00:00;любой
358;Ярославская обл., Рыбинск;г Калуга;13.04.2023;00:00;любой
359;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;13.04.2023;00:00;любой
360;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;13.04.2023;00:00;любой
361;Ярославская обл., Рыбинск;Малоярославец;13.04.2023;00:00;любой
362;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;13.04.2023;00:00;любой
363;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;13.04.2023;00:00;любой
364;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;13.04.2023;00:00;любой
365;Кострома;Тульская обл, г Ясногорск;11.04.2023;16:00;любой
366;Ярославская обл., Рыбинск;г Чебоксары;13.04.2023;00:00;любой
367;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;11.04.2023;00:00;любой
368;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;13.04.2023;15:10;любой
369;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;14.04.2023;00:00;любой
370;Ярославская обл., Рыбинск;г. Казань;14.04.2023;00:00;любой
371;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;14.04.2023;00:00;любой
372;Ярославская обл., Рыбинск;г. Казань;14.04.2023;00:00;любой
373;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;14.04.2023;00:00;любой
374;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;14.04.2023;00:00;любой
375;Иваново;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
376;Калуга;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
377;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
378;Тульская обл, г Ясногорск;г Ярославль;14.04.2023;22:00;любой
379;Тульская обл, г Ясногорск;г Иваново;14.04.2023;23:00;любой
380;г Иваново;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
381;Тульская обл;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
382;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
383;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
384;Тульская обл, г Ясногорск;республика Татарстан, г. Зеленодольск;14.04.2023;20:00;любой
385;Владимирская обл., г. Радужный;Тульская обл, г Ясногорск;14.04.2023;13:00;любой
386;Ивановская обл, г Тейково;Тульская обл, г Ясногорск;14.04.2023;16:00;любой
387;Ивановская обл, Коляновское сельское поселение;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
388;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
389;Тульская обл, г Ясногорск;г Ярославль;14.04.2023;23:00;любой
390;Тульская обл, г Ясногорск;г Ярославль;14.04.2023;22:00;любой
391;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;14.04.2023;15:00;любой
392;г Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
393;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;14.04.2023;16:00;любой
394;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
395;Московская обл, г Серпухов;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
396;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;14.04.2023;23:00;любой
397;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
398;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;14.04.2023;15:00;любой
399;Ивановская обл., Родники г.;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
400;Ивановская обл.,Тейковский район, д Большое Ступкино;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
401;Ярославская обл., Рыбинск;г Чебоксары;14.04.2023;00:00;любой
402;Тульская обл, г Ясногорск;г Ярославль;14.04.2023;23:00;любой
403;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
404;Гусь-Хрустальный;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
405;г Владимир;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
406;г Иваново;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
407;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
408;Ивановская обл., г. Шуя;Тульская обл, г Ясногорск;14.04.2023;16:00;любой
409;г Иваново;Тульская обл, г Ясногорск;14.04.2023;20:00;любой
410;г Рязань;Тульская обл, г Ясногорск;14.04.2023;16:00;любой
411;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
412;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
413;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;14.04.2023;00:00;любой
414;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;14.04.2023;17:00;любой
415;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;14.04.2023;17:00;любой
416;г Иваново;Ярославская обл., Рыбинск;14.04.2023;00:00;любой
417;г Иваново;Ярославская обл., Рыбинск;14.04.2023;00:00;любой
418;Ярославская обл., Рыбинск;г Рязань;14.04.2023;00:00;любой
419;г Иваново;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
420;г Иваново;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
421;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;14.04.2023;00:00;любой
422;Московская обл, Протвино;Тульская обл, г Ясногорск;14.04.2023;15:00;любой
423;г Иваново;Ярославская обл., Рыбинск;14.04.2023;00:00;любой
424;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
425;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;боковой
426;Казань;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
427;г Иваново;Ярославская обл., Рыбинск;14.04.2023;00:00;задний
428;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;14.04.2023;00:00;любой
429;Тульская обл, г Ясногорск;Калужская обл, г Кондрово;15.04.2023;00:00;любой
430;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;14.04.2023;00:00;любой
431;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;14.04.2023;00:00;любой
432;Ярославская обл., Рыбинск;г. Казань;15.04.2023;00:00;любой
433;Ярославская обл., Рыбинск;Республика Татарстан, Зеленодольский район, село Осиново;15.04.2023;00:00;любой
434;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;15.04.2023;00:00;любой
435;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;15.04.2023;00:00;любой
436;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;15.04.2023;00:00;любой
437;Ярославская обл., Рыбинск;Тверская обл, Тверь г;15.04.2023;00:00;любой
438;Ярославская обл., Рыбинск;г Нижний Новгород;15.04.2023;00:00;любой
439;г Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;боковой
440;Тульская обл, г Ясногорск;Нижегородская обл, г Дзержинск;16.04.2023;20:00;любой
441;Тульская обл, г Ясногорск;Нижегородская обл, г Дзержинск;16.04.2023;21:00;любой
442;Казань г.;Ярославская обл., Рыбинск;15.04.2023;00:00;задний
443;Ивановская обл, Кохма г;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
444;г Иваново;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
445;Тульская обл, г Ясногорск;г Ярославль;15.04.2023;20:00;любой
446;Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;задний
447;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
448;Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;боковой
449;Ярославская обл., Рыбинск;г Иваново;15.04.2023;00:00;любой
450;Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;боковой
451;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;15.04.2023;00:00;любой
452;Ивановская обл, село Бибирево;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
453;Тульская обл;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
454;Ивановская область, с. Шилыково;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
455;Московская обл, г Серпухов;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
456;г Иваново;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
457;Тульская обл, г Ясногорск;г Ярославль;15.04.2023;23:00;любой
458;Ивановская область, г. Шуя;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
459;г Иваново;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
460;Тульская обл, г Новомосковск;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
461;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
462;Новочебоксарск;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
463;г. Рязань;Тульская обл, г Ясногорск;15.04.2023;20:00;любой
464;Тульская обл, г Ясногорск;г Ярославль;16.04.2023;03:00;любой
465;Тульская обл, г Суворов;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
466;Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;задний
467;г Иваново;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
468;г Иваново;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
469;Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;любой
470;Казань;Ярославская обл., Рыбинск;15.04.2023;00:00;задний
471;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
472;Краснодарский край, Новороссийск;Пятигорск;15.04.2023;17:00;любой
473;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;15.04.2023;15:00;любой
474;Тульская обл, г Ясногорск;г Ярославль;16.04.2023;03:00;любой
475;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;15.04.2023;00:00;любой
476;г Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;любой
477;Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;любой
478;Ярославская обл., Рыбинск;Владимирская обл, г Лакинск;15.04.2023;00:00;любой
479;г Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;задний
480;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;15.04.2023;00:00;любой
481;г Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;любой
482;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;15.04.2023;00:00;любой
483;Ярославская обл., Рыбинск;г. Ярославль;15.04.2023;00:00;любой
484;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;15.04.2023;17:00;любой
485;г Иваново;Ярославская обл., Рыбинск;15.04.2023;00:00;любой
486;Ярославская обл., Рыбинск;г. Казань;16.04.2023;00:00;любой
487;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;16.04.2023;00:00;любой
488;Ярославская обл., Рыбинск;Чебоксары;16.04.2023;00:00;любой
489;Казань;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
490;МО, Ступинский р-он;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
491;Фурманов;Ярославская обл., Рыбинск;16.04.2023;00:00;боковой
492;Иваново;Ярославская обл., Рыбинск;16.04.2023;00:00;любой
493;Владимирская обл., г. Суздаль;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
494;Казань;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
495;г Казань;Ярославская обл., Рыбинск;16.04.2023;00:00;боковой
496;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;16.04.2023;00:00;любой
497;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;16.04.2023;00:00;любой
498;Ивановская обл., село Богородское;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
499;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;16.04.2023;00:00;любой
500;г Иваново;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
501;Ивановская обл, п. Палех;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
502;Иваново;Ярославская обл., Рыбинск;16.04.2023;00:00;любой
503;Ярославская обл., Рыбинск;Калужская область, Боровского района, г.Балабаново;16.04.2023;00:00;любой
504;Казань;Ярославская обл., Рыбинск;16.04.2023;00:00;боковой
505;г Иваново;Ярославская обл., Рыбинск;16.04.2023;00:00;любой
506;Ярославская обл., Рыбинск;г Рязань;16.04.2023;00:00;любой
507;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;17.04.2023;16:30;любой
508;Казань г.;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
509;г Иваново;Тульская обл, г Ясногорск;16.04.2023;16:00;любой
510;Московская обл, г Серпухов;Тульская обл, г Ясногорск;16.04.2023;16:00;любой
511;Ярославская обл., г Ростов;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
512;г. Владимир;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
513;Калужская обл, г Балабаново;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
514;г Иваново;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
515;Ивановская обл, посёлок Палех;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
516;Ивановская обл, село Чернореченский;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
517;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
518;г Иваново;Тульская обл, г Ясногорск;16.04.2023;15:00;любой
519;Казань;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
520;Ярославская обл., Рыбинск;Приволжск;16.04.2023;00:00;любой
521;Приволжск;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
522;г Иваново;Ярославская обл., Рыбинск;16.04.2023;00:00;задний
523;Ярославская обл., Рыбинск;г Иваново;16.04.2023;00:00;любой
524;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;16.04.2023;17:00;любой
525;Ярославская обл., Рыбинск;г. Казань;17.04.2023;00:00;любой
526;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;17.04.2023;00:00;любой
527;Чебоксары;Ярославская обл., Рыбинск;17.04.2023;;боковой
528;Ярославская обл., Рыбинск;г Нижний Новгород;17.04.2023;00:00;любой
529;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;17.04.2023;00:00;любой
530;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;17.04.2023;00:00;любой
531;г Казань;Ярославская обл., Рыбинск;17.04.2023;00:00;боковой
532;Ярославская обл., Рыбинск;Чебоксары;17.04.2023;00:00;любой
533;г Казань;Ярославская обл., Рыбинск;17.04.2023;00:00;боковой
534;Казань;Ярославская обл., Рыбинск;17.04.2023;00:00;боковой
535;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;17.04.2023;12:55;любой
536;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;17.04.2023;12:00;любой
537;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
538;Тульская обл, г Ясногорск;г Ярославль;17.04.2023;20:00;любой
539;Ярославская обл., Рыбинск;г Чебоксары;17.04.2023;00:00;любой
540;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
541;Чебоксары;Ярославская обл., Рыбинск;17.04.2023;00:00;боковой
542;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;17.04.2023;00:00;любой
543;Ивановская область, г. Кохма;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
544;Ивановская область, с. Шилыково;Тульская обл, г Ясногорск;17.04.2023;16:00;любой
545;Ивановская обл, посёлок Лежнево;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
546;Владимирская обл., г. Суздаль;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
547;Ивановская обл, посёлок Лежнево;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
548;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
549;МО, Константиновское;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
550;г Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
551;Казань;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
552;г Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;любой
553;г Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;любой
554;г Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
555;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
556;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;17.04.2023;00:00;любой
557;Чеховский р-н, Константиновское;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
558;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
559;Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
560;Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;любой
561;Краснодарский край, Новороссийск;Пятигорск;17.04.2023;17:00;любой
562;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;17.04.2023;00:00;любой
563;г Иваново;Тульская обл, г Ясногорск;17.04.2023;;любой
564;г Иваново;Тульская обл, г Ясногорск;17.04.2023;;любой
565;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
566;г Иваново;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
567;г. Рязань;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
568;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
569;Ивановская обл, Приволжск;Тульская обл, г Ясногорск;17.04.2023;15:00;любой
570;Краснодарский край, Новороссийск;Краснодар;17.04.2023;15:00;любой
571;Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
572;Казань;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
573;Казань г.;Ярославская обл., Рыбинск;17.04.2023;00:00;задний
574;Тульская обл, г Ясногорск;г Ярославль;18.04.2023;05:00;любой
575;Тульская обл, г Ясногорск;г Ярославль;18.04.2023;05:00;любой
576;Иваново;Ярославская обл., Рыбинск;17.04.2023;00:00;любой
577;Краснодарский край, Новороссийск;Пятигорск;17.04.2023;17:00;любой
578;Краснодарский край, Новороссийск;Пятигорск;18.04.2023;16:30;любой
579;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;16.04.2023;17:00;любой
580;Респ Адыгея, Адыгейск;Краснодарский край, Новороссийск;17.04.2023;17:00;любой
581;Калужская обл, г Малоярославец;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
582;г Иваново;Ярославская обл., Рыбинск;18.04.2023;00:00;любой
583;г Казань;Ярославская обл., Рыбинск;18.04.2023;00:00;боковой
584;Московская обл, г Серпухов;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
585;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
586;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
587;Казань;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
588;Казань;Ярославская обл., Рыбинск;18.04.2023;00:00;боковой
589;Московская обл, г Серпухов;Тульская обл, г Ясногорск;18.04.2023;13:00;любой
590;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
591;Казань;Ярославская обл., Рыбинск;18.04.2023;00:00;боковой
592;Владимирская обл., г. Суздаль;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
593;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
594;МО, Константиновское;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
595;Волгоград;Ярославская обл., Рыбинск;18.04.2023;00:00;любой
596;г Иваново;Ярославская обл., Рыбинск;18.04.2023;00:00;любой
597;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
598;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
599;Ивановская обл, пос. Лежнево;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
600;Ивановская обл., с. Шилыково;Тульская обл, г Ясногорск;18.04.2023;14:00;любой
601;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
602;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
603;Ивановская обл, Лежнево;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
604;Приволжск;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
605;Иваново;Ярославская обл., Рыбинск;18.04.2023;00:00;любой
606;Тульская обл;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
607;Ивановская обл, посёлок Лежнево;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
608;г Иваново;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
609;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
610;МО, Ступинский р-он;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
611;Тульская обл, г Ясногорск;г Иваново;20.04.2023;23:00;любой
612;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
613;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
614;Иваново;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
615;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
616;Ярославская обл., Рыбинск;Калужская область, Боровского района, г.Балабаново;18.04.2023;00:00;любой
617;Ярославская обл., Рыбинск;Нижегородская обл, г Богородск;18.04.2023;00:00;любой
618;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
619;г Владимир;Тульская обл, г Ясногорск;18.04.2023;12:00;любой
620;г. Рязань;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
621;Ивановская обл., г Шуя;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
622;г Владимир;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
623;г Иваново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
624;Калужская обл, г Балабаново;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
625;Ивановская обл, село Чернореченский;Тульская обл, г Ясногорск;18.04.2023;15:00;любой
626;Ивановская обл., Палехский р-н, село Майдаково;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
627;Ивановская обл., село Богородское;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
628;Ярославская обл., Гаврилов-Ям;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
629;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;18.04.2023;00:00;любой
630;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
631;Казань;Ярославская обл., Рыбинск;18.04.2023;00:00;задний
632;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
633;Ивановская обл, деревня Большое Ступкино;Ярославская обл., Рыбинск;18.04.2023;00:00;любой
634;Краснодарский край, Новороссийск;Пятигорск;20.04.2023;12:00;любой
635;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
636;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;18.04.2023;15:55;любой
637;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
638;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
639;Ярославская обл., Рыбинск;Ярославская обл, Переславль-Залесский;20.04.2023;00:00;любой
640;Ярославская обл., Рыбинск;Чебоксары;20.04.2023;00:00;любой
641;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;20.04.2023;00:00;любой
642;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;20.04.2023;00:00;любой
643;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;20.04.2023;00:00;любой
644;Ярославская обл., Рыбинск;г. Казань;20.04.2023;00:00;любой
645;Ярославская обл., Рыбинск;республика Татарстан, г. Зеленодольск;20.04.2023;00:00;любой
646;Ярославская обл., Рыбинск;Чебоксары;20.04.2023;00:00;любой
647;Ярославская обл., Рыбинск;г Рязань;20.04.2023;00:00;любой
648;Ярославская обл., Рыбинск;Калужская обл, г Суворов;20.04.2023;00:00;любой
649;Ярославская обл., Рыбинск;Владимирская обл, г Ковров;20.04.2023;00:00;любой
650;Ярославская обл., Рыбинск;республика Татарстан, г Зеленодольск;20.04.2023;00:00;любой
651;Ярославская обл., Рыбинск;г Казань;20.04.2023;00:00;любой
652;Ярославская обл., Рыбинск;Чебоксары;20.04.2023;00:00;любой
653;РФ, Краснодарский край, Краснодар г;Краснодарский край, Новороссийск;17.04.2023;08:00;любой
654;Ярославская обл., Рыбинск;Тульская обл, г Ясногорск;19.04.2023;00:00;любой
655;Ярославская обл., Рыбинск;Владимирская обл., г Радужный;19.04.2023;00:00;любой
656;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;18.04.2023;09:00;любой
657;г Иваново;Тульская обл, г Ясногорск;18.04.2023;16:00;любой
658;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;19.04.2023;00:00;любой
659;Краснодарский край, Новороссийск;Краснодарский край, Кропоткин г;20.04.2023;16:00;любой
660;Ярославская обл., Рыбинск;г. Казань;21.04.2023;00:00;любой
661;Ярославская обл., Рыбинск;Ивановская обл, пос. Лежнево;21.04.2023;00:00;любой
662;Ярославская обл., Рыбинск;г Иваново;21.04.2023;00:00;любой
663;Ярославская обл., Рыбинск;Иваново;21.04.2023;00:00;любой
664;Ивановская обл, посёлок Палех;Тульская обл, г Ясногорск;21.04.2023;15:00;любой
